gene_id	product	Chr	Start	End	Strand	Length	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3	batch	chemostat	log2fold
gene_3552	beta-1,3-glucan linked protein	NC_001143.9	144401	145378	+	978	13.50602713636037	12.68506928819754	9.832448229382406	435.13368950605843	560.0594562677845	563.4740637812001	12.007848217980106	519.5557365183477	5.43522885436844
gene_3553	hypothetical protein	NC_001143.9	147630	148838	-	1209	7.852682340914241	7.85438288310047	5.878889641518749	32.206943980895865	42.511132602850374	38.685112561954796	7.195318288511154	37.80106304856701	2.3932961944239564
gene_3554	putative protein kinase KDX1	NC_001143.9	149386	150687	-	1302	35.349264140233515	17.409945468992287	16.376906858516517	44.27096236744065	50.66733827665306	48.64945973700375	23.04537215591411	47.86258679369916	1.05442124294215
gene_3555	Elf1p	NC_001143.9	153269	153706	+	438	283.6670416914593	260.51266514667145	253.91023843333076	285.59996532816416	102.07614979637908	118.98602803146701	266.02998175715385	168.8873810520034	-0.6555273163082178
gene_3556	Rcn1p	NC_001143.9	153816	154451	-	636	28.881476366034768	19.26546744911436	17.420533275971	35.673580574887694	24.962932516790044	24.227040190315122	21.855825697040043	28.28785109399762	0.37216463645713704
gene_3557	metallo-aminopeptidase	NC_001143.9;NC_001143.9	154991;155655	155271;158232	+;+	2859	84.82233234822337	76.82130414835203	79.69939672952106	130.94038284465597	357.3901031611723	346.2122194938581	80.44767774203216	278.1809018332288	1.78990067806204
gene_3558	ribosomal 40S subunit protein S27A	NC_001143.9;NC_001143.9	158613;158967	158615;159212	+;+	249	1822.6881960375006	1848.3823333031316	1820.9704421966794	824.9878516537037	194.01883193742756	199.87308157009977	1830.6803238457705	406.2932550537437	-2.171786568891903
gene_3559	mitochondrial 37S ribosomal protein RSM22	NC_001143.9	159456	161342	-	1887	52.280832586565076	48.78083741308742	45.75313350064244	46.79427094874625	78.101848270353	84.99002002247644	48.938267833431645	69.96204641385857	0.5156094214908443
gene_3560	Signal recognition particle receptor subunit beta	NC_001143.9	161601	162335	+	735	109.5125185023506	110.85900412147521	99.83032130393177	52.14285081271505	45.47702557514226	35.559042859978646	106.7339479759192	44.39297308261198	-1.2656158915707028
gene_3562	phosphoglycerate mutase GPM1	NC_001143.9	163642	164385	-	744	8269.151909521912	8287.134043240329	8438.281537805826	3843.2140495628464	4324.024795853879	4232.112238406579	8331.522496856023	4133.117027941102	-1.0113499432250561
gene_3563	NADHX dehydratase	NC_001143.9	164917	165930	-	1014	48.03530435295032	34.89158549992709	37.72730875151116	180.2106290100036	216.5101869773077	225.46777725502946	40.218066201462854	207.3961977474469	2.3664737896300103
gene_3564	cytochrome-b5 reductase	NC_001143.9	166544	167452	+	909	283.81322494156615	210.78519608558244	222.84484151044092	774.0890149364847	704.3995809193231	706.6871320029823	239.14775417919648	728.3919092862634	1.6068126483029148
gene_3565	RNA lariat debranching enzyme	NC_001143.9	167612	168829	-	1218	25.925708955795205	23.640531731893535	25.229737847958003	56.637924158638775	69.45132710116835	70.53194765083677	24.93199284521558	65.5403996368813	1.3943862081214462
gene_3566	succinate dehydrogenase flavoprotein subunit SDH1	NC_001143.9	169207	171129	-	1923	85.96857551699587	69.21291999250079	73.16080433527915	652.1028849532746	1153.9795239692348	1115.0299868236161	76.1140999482586	973.7041319153751	3.677247805798282
gene_3567	Avt3p	NC_001143.9	171783	173861	+	2079	48.048227491059805	46.706943522737426	48.666886612236446	90.5494839567876	170.0445304114015	170.1754194013264	47.80735254201122	143.58981125650516	1.586648932914067
gene_3568	proteasome regulatory particle base subunit RPT1	NC_001143.9	174213	175616	+	1404	374.41077270022083	381.04665848152695	380.86943692251134	412.7307191252599	575.877552120008	630.2938036609403	378.7756227014197	539.6340249687361	0.5106378274479867
gene_3569	DNA-directed RNA polymerase III subunit RPC25	NC_001143.9	175843	176481	-	639	82.36179840416943	77.65882794276804	80.8051027073209	56.13802135385829	37.32081990133957	40.24814741294286	80.27524301808613	44.56899622271357	-0.8489146762938373
gene_3570	Ltv1p	NC_001143.9	176781	178172	+	1392	79.47161764881012	81.75159942658131	83.79877213786051	58.80904458471991	71.67574683038725	85.77153744797047	81.67399640441731	72.08544295435921	-0.18016889104044817
gene_3571	Mrp8p	NC_001143.9	178515	179174	+	660	124.45880744946628	107.21232635432142	121.943732931797	438.06631045511364	303.26255641684537	301.4703468843245	117.8716222451949	347.59973791876115	1.5602105528480044
gene_3572	succinate dehydrogenase cytochrome b subunit SDH3	NC_001143.9	179667	180263	+	597	281.753796314352	213.44976196888115	204.84446163704592	735.9426242244045	425.1113260285037	429.4438253089729	233.34933997342637	530.1659251872937	1.1839525554808121
gene_3573	Tgl1p	NC_001143.9	180779	182425	+	1647	43.232663707492335	42.40508354373369	40.10847734212631	52.49616849035312	90.45973565490253	87.92071036807907	41.91540819778411	76.95887150444491	0.8766069303653395
gene_3574	cyclin-dependent serine/threonine protein kinase CTK1	NC_001143.9	182958	184544	+	1587	30.171545497909015	29.917923458312757	34.64348016317863	32.26351215126256	60.80080593198367	61.34911790128184	31.5776497064668	51.47114532817602	0.7048600430318319
gene_3575	Hsk3p	NC_001143.9	184803	185012	-	210	197.5437352984709	179.41654614396646	173.20987371536881	308.05996260152057	59.56501719352872	66.62436052336659	183.39005171926874	144.74978010613862	-0.34135423109559654
gene_3576	mitochondrial 54S ribosomal protein YmL31	NC_001143.9	185286	185681	-	396	169.90607717138195	143.87801372224953	137.25268641674123	188.1408862506055	66.97974962425843	70.72732700721028	150.3455924367909	108.61598762735805	-0.46904610887272874
gene_3577	Cmc1p	NC_001143.9	185957	186292	+	336	254.91495693055168	211.96314521581405	138.1199424023415	198.9249758505079	65.99111863349447	69.94580958171625	201.66601484956905	111.62063468857286	-0.8533642309397815
gene_3578	Apl2p	NC_001143.9	186460	188640	-	2181	65.4842605258298	62.5703692812605	62.8768628832846	79.14524486219368	163.61842897143572	162.55562450275954	63.643830896791634	135.10643277879632	1.0860037610341866
gene_3579	metalloendopeptidase	NC_001143.9	189124	191442	-	2319	25.72074791043531	24.37094093805495	24.249021739902712	43.10115906247401	101.8289920486881	97.88505754312804	24.78023686279766	80.93840288476338	1.7076343455232057
gene_3580	hypothetical protein	NC_001143.9	191679	193070	-	1392	9.637416319351974	7.812064009807904	8.25973560498625	34.36034065624085	49.6787072858891	49.626356518871305	8.569738644715377	44.55513482033374	2.378268426854473
gene_3581	putative tetrahydrofolate synthase	NC_001143.9	193574	194866	-	1293	11.652277907160096	15.87277840181093	11.317283798774664	10.433409406237926	11.122098646094575	14.848831084386688	12.947446702581894	12.134779712239729	-0.09351981226013333
gene_3582	She2p	NC_001143.9	195288	196028	-	741	71.3030744364936	71.72291737989114	65.45042461579389	66.20242111282364	43.994079088996315	50.60325330073885	69.49213881072622	53.59991783418627	-0.37461901610171505
gene_3583	myosin 3	NC_001143.9	196349	200167	-	3819	17.455784139391135	16.643517539012976	15.983647184865774	33.79905324164961	108.25509348865386	114.49230283487631	16.694316287756628	85.51548318839326	2.3568285581247177
gene_3584	putative phosphomutase	NC_001143.9	200884	201771	-	888	111.56160928513887	124.3566398028728	114.6459419648362	39.015535804054494	27.434509993699947	28.134627317785306	116.8547303509493	31.52822437184658	-1.8900003220929906
gene_3586	phosphoglucomutase PGM1	NC_001143.9	203541	205253	+	1713	79.03746002828052	76.80375976846143	85.30264630405415	52.084406986935484	75.38311304575211	81.47319160775328	80.38128870026536	69.64690388014695	-0.2068005053767851
gene_3587	serine/threonine protein kinase YPK1	NC_001143.9	205707	207749	+	2043	99.50716716585625	93.56057848415715	78.27728608586088	95.14653764157451	175.23484311291227	181.70280142736343	90.44834391195809	150.69472739395007	0.7364629311152217
gene_3588	rDNA-binding RNA polymerase I transcriptional factor	NC_001143.9	208247	210130	+	1884	39.65648075279061	45.687994700582834	39.27941897894099	42.47483560788616	71.18143133500527	75.02567284742747	41.54129814410481	62.8939799301063	0.59837559710708
gene_3589	Ssh4p	NC_001143.9	210593	212332	+	1740	17.79215320495749	18.22081408484773	22.5866224543624	72.4210256908461	136.67823447311775	126.01968486091334	19.533196581389205	111.70631500829239	2.5157107042876055
gene_3590	signal recognition particle subunit SRP21	NC_001143.9	212495	212998	-	504	142.09717277895814	149.2098986393759	142.26768842042986	156.34164768679065	72.17006232576924	82.0593296768738	144.52491994625464	103.5236798964779	-0.4813574772124702
gene_3591	Dgr2p	NC_001143.9	214142	216700	+	2559	14.678700213484273	13.825739623652234	13.56064958410873	25.28041897081646	66.23827638118546	57.63691013018517	14.021696473748413	49.718535160729026	1.8261227781043932
gene_3592	Oac1p	NC_001143.9	217344	218318	+	975	439.23807963418136	426.17881523703153	417.0207658063212	154.40059664038293	146.3173866330664	171.34769553956744	427.4792202258447	157.3552262710056	-1.441829199685952
gene_3593	Vph2p	NC_001143.9	218570	219217	-	648	53.50825334231661	53.65343492599418	44.19653812607458	53.4657342500006	29.906087470609855	35.75442221635216	50.4527421314618	39.70874797898754	-0.34547583799311865
gene_3595	Hsp90 cochaperone SBA1	NC_001143.9	220324	220974	+	651	678.1352107260941	656.1667285543174	696.8213310388401	838.3224788728124	521.997163123372	589.0687594661298	677.0410901064172	649.7961338207715	-0.059256236882059145
gene_3596	serine/threonine protein kinase PRR1	NC_001143.9	221344	222900	-	1557	37.91088469670326	32.16664897500973	34.63967310366488	35.248165277712815	47.948603052052164	50.407873944365335	34.90573559179262	44.534880758043435	0.3514715752524501
gene_3597	DNA-(apurinic or apyrimidinic site) lyase APN1	NC_001143.9	223352	224455	-	1104	100.76418360387339	96.69641753230077	90.70038520858814	92.20216271970092	86.99952718722867	93.00057363379031	96.05366211492077	90.73408784690662	-0.08219597572918066
gene_3598	multifunctional nuclease RAD27	NC_001143.9	224727	225875	-	1149	90.89018490149564	87.04419881806774	88.96752764438453	82.98745728824696	92.18983988873947	103.74643823433331	88.96730378798264	92.97457847043991	0.06356105447208642
gene_3599	DNA-binding protein ABF1	NC_001143.9	226570	228765	+	2196	74.43536881811724	69.18724157135496	76.53611340918407	93.96255689895652	198.9619868912474	211.2050842397633	73.38624126621875	168.0432093433224	1.1952507130579413
gene_3600	Kti12p	NC_001143.9	228939	229880	-	942	76.90289913938952	80.97018277896888	78.33692033653202	57.60954714632837	49.92586503358009	42.592699689424975	78.7366674182968	50.042703956444484	-0.6538759243643861
gene_3601	transcription factor HAP4	NC_001143.9	232227	233891	+	1665	101.14919241852591	79.66184008823882	75.95980275288257	208.6352899869911	381.1172469395074	367.50856933857057	85.59027841988244	319.08703542168973	1.8984311301680483
gene_3602	Sld2p	NC_001143.9	234426	235787	+	1362	19.547854666592066	23.95240771289119	21.641367329620362	29.714533837589517	38.06229314441254	42.20194097667796	21.71387656970121	36.659589319560006	0.7555732449653201
gene_3603	putative short-chain dehydrogenase/reductase	NC_001143.9	236141	237070	+	930	3.1069308392312864	1.4821980601979918	1.7982485962292647	125.60708152549385	160.40537825145285	138.91472238156493	2.129125831886181	141.6423940528372	6.055847429828533
gene_3604	hypothetical protein	NC_001143.9	237147	237266	-	120	1.7199081431458907	0.0	0.0	15.329998138938226	1.2357887384549526	1.1722761382410543	0.5733027143819636	5.912687671878078	3.366442539825451
gene_3605	aspartate transaminase AAT1	NC_001143.9	237536	238891	+	1356	79.75503247862362	88.66590411730122	85.40686225564544	60.82255898782276	79.09047926111697	77.5656044802831	84.60926628385675	72.49288090974095	-0.22297636724068004
gene_3606	Seg2p	NC_001143.9	239185	242583	-	3399	29.267280670655584	28.25290153581286	27.245529536646615	35.72038401305994	116.90561465783853	116.64147575498491	28.255237247705022	89.75582480862779	1.6674872133253038
gene_3607	glutamine--fructose-6-phosphate transaminase (isomerizing) GFA1	NC_001143.9	243220	245373	-	2154	126.86119117131807	122.01641598621538	121.70110712015395	217.4952382200335	476.27297980053874	435.5005853565517	123.52623809256245	376.4229344590413	1.6075370028154823
gene_3608	metalloaminopeptidase APE1	NC_001143.9	246138	247682	-	1545	61.04839001302308	53.63094642412195	53.85143490358415	104.97823968282616	154.96790780225106	158.25727866254235	56.176923780243065	139.40114204920653	1.3111928244142967
gene_3609	hypothetical protein	NC_001143.9	248062	248367	-	306	7.419211597884234	1.0010487988265304	3.4157908384256865	3.005881988027103	1.2357887384549526	2.3445522764821085	3.9453504117121505	2.1954076676547216	-0.845664946280087
gene_3610	protein kinase HSL1	NC_001143.9	248920	253476	+	4557	75.45403466704553	74.17712287657525	70.23261736803582	45.01105444349209	189.81715022668072	215.30805072360698	73.2879249705522	150.04541846459327	1.0337518257728548
gene_3611	aspartic endopeptidase	NC_001143.9	253697	255460	-	1764	79.20937502787538	85.00232223913238	73.11883694744292	163.5547420492162	282.0069901154202	276.2664099121418	79.11017807148356	240.6093806922594	1.6047576476056278
gene_3612	rRNA-processing protein UTP11	NC_001143.9	255720	256472	-	753	81.40441729312025	88.47915379269554	83.28541805245099	57.81831967408308	40.03955512594047	49.626356518871305	84.38966304608893	49.16141043963162	-0.779540002850326
gene_3613	Mtc2p	NC_001143.9	256770	257843	+	1074	37.088521969514744	32.94233491333898	34.45178089214377	44.819547631532615	41.7696593597774	40.44352676931638	34.827545924999164	42.34424458687547	0.28193703192489955
gene_3614	hypothetical protein	NC_001143.9	258503	258913	-	411	0.5021629615024499	1.1179596074486071	0.5086287087874745	2.237955932691712	0.24715774769099053	0.19537935637350906	0.7095837592461772	0.8934976789187371	0.3324889583411203
gene_3615	hypothetical protein	NC_001143.9	259073	259222	-	150	5.50370605806685	4.084279099212244	6.968213310388401	10.219998759292151	1.2357887384549526	1.5630348509880725	5.518732822555832	4.339607449578392	-0.3467727578374225
gene_3616	Cwp2p	NC_001143.9	259253	259531	+	279	2598.725723385598	1255.4766532121512	1282.750665310209	5730.8917773880175	1670.292058895714	1751.9666886012558	1712.317680635986	3051.050174961663	0.8333555195874387
gene_3617	Cwp1p	NC_001143.9	261132	261851	+	720	208.68218803503473	47.649922824142855	31.356959896747806	79.63082366615133	34.354926929047686	26.96235117954425	95.8963569186418	46.982700591581086	-1.0293463810223435
gene_3618	mRNA splicing protein YJU2	NC_001143.9	262277	263113	+	837	27.617163015389213	23.788363929103575	22.977620951818384	52.015764294605205	45.72418332283325	32.04221444525549	24.794382632103723	43.26072068756465	0.8030443380073692
gene_3619	acylglycerol lipase	NC_001143.9	263349	264290	+	942	173.52449036580197	148.44533509477623	154.2327468382146	268.1935980145456	239.9901730079518	246.56874774336845	158.73419076626428	251.5841729219553	0.6644282436100534
gene_3620	Mbr1p	NC_001143.9	264789	265808	+	1020	19.42484491082418	22.673755293420918	20.289797580248578	140.67527703966843	155.21506554994207	148.6836902002404	20.796132594831224	148.19134426328364	2.8330739500728654
gene_3621	Bud2p	NC_001143.9	266145	269459	-	3315	21.16810022333404	22.77771036099136	20.368623522673786	19.42262207648282	55.36333548278188	54.12008171546201	21.438144702333062	42.96867975824224	1.0031053250806712
gene_3622	phosphatidylinositol/phosphatidylcholine-binding protein	NC_001143.9	269718	270650	-	933	33.40271763537357	29.384483872949833	25.318588555430523	84.45465212662646	74.14732430729715	73.65801735281292	29.368596687917975	77.41999792891217	1.3984318885278988
gene_3623	Cue2p	NC_001143.9	271878	273209	+	1332	26.0310421665324	22.192169655066532	23.070435960069705	26.47071750717562	34.354926929047686	34.777525434484616	23.764549260556212	31.867723290235972	0.423284853881053
